0,1,2,3,4,5,6,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var,,,,,,,,,,,,,,,,
2007,Discussion,atheist,recorded for general public,About Muslims,TRUE,TRUE,0.049467273,0.026635083,0.024281835,0,0.040166859,-0.085304725,-0.000379873,0.029211822,0,-0.041463849,0.8,0.000352126,0.001982826,,,About atheists,TRUE,TRUE,0,0.15762330474974154,0,0,0,0,-0.047488123,0,0,0,Atheists
2007,Discussion,atheist,recorded for general public,About nonreligious people,TRUE,TRUE,0,0,0.070979475,0,0,0,0,0.12709226190476194,0,0,1.5,0.001007617,0.003230489,,,About secular people,TRUE,FALSE,0.035190446,0.006427305,0.050966883,0.011290322580645162,0.022727272727272724,0.012163636,0.000300287,0.10269155999230127,0.000764286,-0.014393056,Atheists
2007,Discussion,atheist,recorded for general public,About other religious people,TRUE,FALSE,0.037530542965325576,0.034806309,0.039834099,0.018691588785046728,0,-0.044421042,-0.012915188,0.030880454042081944,0.010585714285714283,0,2.3333333333333335,0.000282788,0.00078883,,,About secular people,TRUE,FALSE,0.10877768155387853,0.028985507246376812,0,0,0,-0.03987075,0.02055625,0,0,0,Atheists
2007,Discussion,atheist,recorded for general public,About religious fundamentalists,TRUE,FALSE,0.4,0,0,0,0,-0.272766667,0,0,0,0,0.25,0.032,0.014880330888888887,,,About secular people,FALSE,FALSE,0,0.027777778,0.019440746,0,0.098461538,0,-0.045161,-0.00791863,0,-0.010795333,Atheists
2007,Discussion,atheist,recorded for general public,About religious people,FALSE,FALSE,0.034661443788758475,0.057694369,0.009737828,0,0,0.003769277,-0.112264162,-0.003063846,0,0,3.3333333333333335,0.000635065,0.002534442,,,About secular people,TRUE,FALSE,0.033284843,0.016666666666666666,0.014596055991760984,0.021505376,0.017921146953405017,-0.040960209,0.020427609,0.058318519,0.040525926,0.06013,Atheists
2007,Discussion,atheist,recorded for general public,About religious people,FALSE,TRUE,0,0,0.14754098360655735,0,0,0,0,0.000983333,0,0,0.25,0.004353668,1.933888888888984e-07,,,About secular people,TRUE,TRUE,0.13580780632411069,0.022033898305084745,0,0,0,0.1826375,-0.027419231,0,0,0,Atheists
2007,Discussion,atheist,recorded for general public,About religious people,TRUE,FALSE,0.062842943,0.003010033,0.041174960746738834,0.003451677,0.066429074,-0.056600522,0.000683903,0.013878969662815821,0.00421717,0.082380212,2.1666666666666665,0.000954768,0.002450971,,,"About scientists, secularists and atheists",FALSE,FALSE,0,0.033898305,0,0.045751634,0.086956522,0,-0.134898148,0,-0.033847619,0.037561111111111115,Atheists
2007,Discussion,atheist,recorded for general public,About religious people,TRUE,TRUE,0.1267429485780803,0.029856718423135864,0.010538641686182668,0,0.018925518925518924,-0.234032991,-0.024790557,-7.02E-05,0,0.010808870967741932,1.2727272727272727,0.002625122,0.010798406067409122,,,"About scientists, secularists and atheists",TRUE,FALSE,0.063762808,0.015207257601835915,0,0.058457143,0.018633540372670808,0.1634357565658096,0.024468253968253972,0,-0.037385462,-0.00804881,Atheists
2007,Discussion,atheist,recorded for general public,About scientists,FALSE,FALSE,0.018730886850152905,0.030730897,0.025423728813559324,0.015217391304347828,0,0.009462755,-0.015664865,0.050333333333333334,-0.006853571,0,8,0.000137366,0.000659356,,,"About scientists, secularists and atheists",TRUE,TRUE,0.068965517,0,0,0,0.13043478260869565,-0.078204808,0,0,0,-0.056341667,Atheists
2007,Discussion,atheist,recorded for general public,About scientists,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,About Christian preachers atheists,FALSE,FALSE,0.090520774,0,0,0,0.075064038,0.11357620408163265,0,0,0,-0.08980724,Atheists
2007,Discussion,atheist,recorded for general public,About scientists,TRUE,FALSE,0.058941545,0.046156273824258014,0.0066357,0.012477718360071303,0,-0.004991686,-0.024742663,0.004010909,0.009231169,0,1.1,0.000679637,0.000171005,,,About Christian preachers atheists,TRUE,FALSE,0.078607407,0,0.073717949,0,0,-0.165903559,0,0.00369881,0,0,Atheists
2007,Discussion,atheist,recorded for general public,About scientists,TRUE,TRUE,0,0.2608695652173913,0,0,0,0,0.057950000000000015,0,0,0,0.3333333333333333,0.013610586011342157,0.000671641,,,About Christian preachers atheists,TRUE,TRUE,0.098412358,0.026788403,0.011677654190862133,0,0,-0.164943924,-0.02779,0.047835714285714294,0,0,Atheists
2007,Discussion,atheist,recorded for general public,About secular people,TRUE,FALSE,0.10877768155387853,0.028985507246376812,0,0,0,-0.03987075,0.02055625,0,0,0,2,0.002219251,0.000484407,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About atheists,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About atheists,TRUE,FALSE,0,0.066143735,0.013483146,0,0.082758621,0,-0.07238125,-0.019783333,0,-0.072433333,10,0.001532992,0.00136463,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About Christian preachers,FALSE,TRUE,0.036966221,0,0,0,0.061951056,-0.138016667,0,0,0,0.047654545454545456,6,0.000811877,0.004921623,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About Christian preachers,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About Christian theologians,FALSE,TRUE,0,0.083333333,0.125,0,0,0,-0.112696667,0.014300000000000004,0,0,0.5,0.003472222,0.002742162,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About Christian theologians,TRUE,FALSE,0,0,0.050420168067226885,0,0,0,0,0.11496666666666665,0,0,0.3333333333333333,0.000508439,0.002643467,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About Christian theologians,TRUE,TRUE,0,0,0.051126462534229526,0.042307692,0.038690476190476185,0,0,0.073599702,-0.096809091,-0.046459615,1.3333333333333333,0.000602356,0.003994165,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About Christians,TRUE,FALSE,0.23777403035413155,0,0,0,0,-0.079136879,0,0,0,0,0.5,0.011307297902169491,0.001252529,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About Christians,TRUE,TRUE,0.097513321,0,0.058645707,0,0,-0.113605556,0,-0.070159278,0,0,1,0.00201776,0.002768661,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About Muslims,FALSE,FALSE,0.13636363636363635,0,0,0,0,0.19181666666666666,0,0,0,0,1,0.003719008,0.007358727,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About Muslims,TRUE,FALSE,0.050772006,0.052645757246734454,0.024571218,0.020071876921854682,0.034148965,-0.071947276,-0.022444994,0.03211878,0.008737183,0.023074578242098406,1.1,0.000220516,0.001783749,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About Muslims,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About religious fundamentalists,FALSE,FALSE,0.017517518,0.013353878,0.002472466,0.031609195,0.069714912,0.004361905,0.014102724358974356,-0.060516667,0.024045455,-0.05632622,6,0.00068088,0.001631483,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About religious fundamentalists,TRUE,FALSE,0.016326530612244892,0.029838709677419355,0.016822429906542057,0,0.080442433,0.0858725,-0.079843243,0.021354444,0,0.049690553,1,0.000949111,0.003871526,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About religious people,FALSE,FALSE,0.021649484536082474,0.058181818,0,0,0.12631578947368421,0.010706666666666666,0.028948333333333333,0,0,-0.0865,1,0.002827545,0.001998999,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About religious people,FALSE,TRUE,0.084826762,0,0,0,0.15526315789473685,0.23035915492957737,0,0,0,-0.012502778,0.42857142857142855,0.004943398,0.010932344874722022,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About religious people,TRUE,FALSE,0.025238079015172145,0.025520211,0.026247585122604274,0.029984564455152695,0.078377198,-0.027597603,-0.021579607,0.018343238888888887,0.020685704876822527,0.023174444509612258,1.4705882352941178,0.000536751,0.0006237,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About religious people,TRUE,TRUE,0,0.13868976503385105,0,0.032727273,0.03,0,-0.179494611,0,-0.042351852,-0.035748333,5,0.00327304,0.005504731,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About scientists,FALSE,TRUE,0,0.066518847,0,0.12244897959183673,0,0,0.013765833333333331,0,-0.216604167,0,2,0.003069185,0.009719546,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About scientists,TRUE,FALSE,0,0.03125,0,0,0.25925925925925924,0,-0.013744444,0,0,-0.0414,0.6,0.012828200017146775,0.000323672,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About scientists,TRUE,TRUE,0,0.033259424,0,0.068627451,0.057894737,0,-0.006882917,0,0.050771428571428565,0.052040909,4,0.001015421,0.000873219,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About secular people,FALSE,FALSE,0,0.027777778,0.019440746,0,0.098461538,0,-0.045161,-0.00791863,0,-0.010795333,5,0.001649921,0.000350689,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About secular people,TRUE,FALSE,0.033284843,0.016666666666666666,0.014596055991760984,0.021505376,0.017921146953405017,-0.040960209,0.020427609,0.058318519,0.040525926,0.06013,1.2857142857142858,5.5057474431253694e-05,0.001730204,,,,,,,,,,,,,,,,
2007,q&a,random,rather atheist live event,About secular people,TRUE,TRUE,0.13580780632411069,0.022033898305084745,0,0,0,0.1826375,-0.027419231,0,0,0,4,0.003486613,0.007322432,,,,,,,,,,,,,,,,
2011,q&a,random,recorded for general public,About atheists,FALSE,TRUE,0.051470588,0,0,0,0.09,0.16740000000000002,0,0,0,0.051588889,2,0.001686609,0.005273237,,,,,,,,,,,,,,,,
2011,q&a,random,recorded for general public,About atheists,TRUE,FALSE,0,0.095238095,0,0.096599092,0,0,-0.099,0,0.003366138,0,0.75,0.002760345,0.001995791,,,,,,,,,,,,,,,,
2011,q&a,random,recorded for general public,About Christian preachers atheists,FALSE,FALSE,0.090520774,0,0,0,0.075064038,0.11357620408163265,0,0,0,-0.08980724,1.6666666666666667,0.002086239,0.005212975,,,,,,,,,,,,,,,,
2011,q&a,random,recorded for general public,About Christian preachers atheists,TRUE,FALSE,0.078607407,0,0.073717949,0,0,-0.165903559,0,0.00369881,0,0,0.8,0.001743214,0.005568899,,,,,,,,,,,,,,,,
2011,q&a,random,recorded for general public,About Christian preachers atheists,TRUE,TRUE,0.098412358,0.026788403,0.011677654190862133,0,0,-0.164943924,-0.02779,0.047835714285714294,0,0,2.5,0.00169796,0.006516985,,,,,,,,,,,,,,,,
2011,q&a,random,recorded for general public,About Christians,TRUE,FALSE,0.14544555584389032,0,0,0,0,0.16012243617173025,0,0,0,0,1.5,0.004230882,0.005127839,,,,,,,,,,,,,,,,
2011,q&a,random,recorded for general public,About Muslims,TRUE,TRUE,0.024007406133682106,0.011979929506186072,0.059095555,0.012801851,0,-0.063766222,-0.028832845,0.042362792,0.000454625,0,1.5,0.000512056,0.001549159,,,,,,,,,,,,,,,,
2011,q&a,random,recorded for general public,About other religious people,FALSE,FALSE,0.13006230529595014,0,0,0,0,-0.250927424,0,0,0,0,0.6666666666666666,0.003383241,0.012592914447387516,,,,,,,,,,,,,,,,
2011,q&a,random,recorded for general public,About other religious people,TRUE,FALSE,0,0.16666666666666666,0,0,0.071618037,0,0.2210875,0,0,-0.018431481,2,0.00538775,0.010251377449374146,,,,,,,,,,,,,,,,
2011,q&a,random,recorded for general public,About other religious people,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
2011,q&a,random,recorded for general public,About religious people,FALSE,FALSE,0.029981283157214326,0.045385338,0.016630117,0,0.03148892,0.021919274376417247,0.013717738,0.029250994152046794,0,-0.012356818,9.5,0.000294269,0.000281259,,,,,,,,,,,,,,,,
2011,q&a,random,recorded for general public,About religious people,FALSE,TRUE,0,0.14545454545454545,0,0,0,0,0.072370833,0,0,0,2,0.004231405,0.001047508,,,,,,,,,,,,,,,,
2011,q&a,random,recorded for general public,About religious people,TRUE,FALSE,0.046322513651848356,0.034732025,0.030147307,0.011776116552479964,0.03868965,-0.056980531,-0.023591437,0.009721648,-0.009281022,0.003956251,2.0277777777777777,0.000167308,0.000709777,,,,,,,,,,,,,,,,
2011,q&a,random,recorded for general public,About religious people,TRUE,TRUE,0.026003552,0.032357062353407046,0.0445532,0.021029233032687267,0.060015884,-0.030294815,-0.05480499,0.009959531,0.005715699,-0.003445832,0.8333333333333334,0.000246027,0.00075077,,,,,,,,,,,,,,,,
2011,q&a,random,recorded for general public,"About scientists, secularists and atheists",FALSE,FALSE,0,0.033898305,0,0.045751634,0.086956522,0,-0.134898148,0,-0.033847619,0.037561111111111115,1.5,0.00131305,0.004328031,,,,,,,,,,,,,,,,
2011,q&a,random,recorded for general public,"About scientists, secularists and atheists",TRUE,FALSE,0.063762808,0.015207257601835915,0,0.058457143,0.018633540372670808,0.1634357565658096,0.024468253968253972,0,-0.037385462,-0.00804881,1.2727272727272727,0.000797603,0.006178218,,,,,,,,,,,,,,,,
2011,q&a,random,recorded for general public,"About scientists, secularists and atheists",TRUE,TRUE,0.068965517,0,0,0,0.13043478260869565,-0.078204808,0,0,0,-0.056341667,2,0.003454345,0.001417456,,,,,,,,,,,,,,,,
2015,Discussion,not an outspoken atheist,general live event,About Muslim fundamentalists,FALSE,FALSE,0.10370699860386004,0.032837473,0,0.036519512330902414,0,0.07634298,-0.060120161,0,0.071820424,0,11,0.001794222,0.003262634,,,,,,,,,,,,,,,,
2015,Discussion,not an outspoken atheist,general live event,About Muslim fundamentalists,TRUE,FALSE,0.065962856,0.019020905529949964,0.021341461379568244,0.043437212278148174,0.032591093117408904,-0.040875453,-0.014709867,0.021247570131239582,-0.010914796,-0.007499877,2.2666666666666666,0.00036669,0.000489365,,,,,,,,,,,,,,,,
2015,Discussion,not an outspoken atheist,general live event,About Muslim fundamentalists,TRUE,TRUE,0.060475018,0.041739645,0.045112781954887216,0.009193777,0.037349555,-0.037771933,-0.031704067,-0.02257381,-0.006890659,-0.025443129,1.5555555555555556,0.000349232,0.000135505,,,,,,,,,,,,,,,,
2015,Discussion,not an outspoken atheist,general live event,About Muslims,TRUE,FALSE,0.010510510510510513,0.009459459,0.010273972602739724,0.038361483,0.10786393017017212,-0.013602857,-0.031171429,0.030618666666666672,-0.026313077,0.10761398759305212,1.25,0.001795863,0.003366412,,,,,,,,,,,,,,,,
2015,Discussion,not an outspoken atheist,general live event,About Muslims,TRUE,TRUE,0.029953244,0.040964505,0.029069767,0.040724145,0,-0.039214744,-0.006340468,-0.01627,0.025441346153846155,0,0.8888888888888888,0.00027971,0.000556304,,,,,,,,,,,,,,,,
2015,Discussion,not an outspoken atheist,general live event,About other religious people,FALSE,FALSE,0.325,0,0,0,0,0.53551375,0,0,0,0,1,0.021125,0.057354995,,,,,,,,,,,,,,,,
2015,Discussion,not an outspoken atheist,general live event,About other religious people,FALSE,TRUE,0,0.049731183,0.041573868,0.087719298,0,0,0.13307207207207208,0.00552619,0.20757833333333334,0,3,0.001371577,0.009214958,,,,,,,,,,,,,,,,
2015,Discussion,not an outspoken atheist,general live event,About other religious people,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
2015,Discussion,not an outspoken atheist,general live event,About religious people,FALSE,FALSE,0.027549725100356914,0.071501839,0.037530266,0,0,-0.022010997,0.04682943,0.00775576,0,0,3.5,0.000887275,0.000631354,,,,,,,,,,,,,,,,
2015,Discussion,not an outspoken atheist,general live event,About religious people,TRUE,FALSE,0.019732837583144494,0.053982851,0.029370190344387866,0,0.035796336,-0.016237863,0.053363565,0.009398169,0,0.011686130401234575,2.4,0.000397466,0.000664637,,,,,,,,,,,,,,,,
2015,Discussion,not an outspoken atheist,general live event,About religious people,TRUE,TRUE,0.095238095,0.064102564,0.07751938,0,0,-0.134716667,0.069246667,-0.043386667,0,0,1,0.001992038,0.005614032,,,,,,,,,,,,,,,,
2018,Informal debate,not an outspoken atheist,general live event,About Christians,FALSE,FALSE,0.1991701244813278,0,0,0,0,0.4524687499999998,0,0,0,0,1,0.007933748,0.040945593945312476,,,,,,,,,,,,,,,,
2018,Informal debate,not an outspoken atheist,general live event,About Christians,TRUE,FALSE,0.034172901362041146,0,0.077046643,0,0,-0.003136358,0,0.078715717,0,0,0.4166666666666667,0.001157504,0.001265888,,,,,,,,,,,,,,,,
2018,Informal debate,not an outspoken atheist,general live event,About moderate Christians,TRUE,TRUE,0,0.029838709677419355,0.042610572,0,0.071428571,0,-0.079843243,-0.053644127,0,-0.077864,5,0.000916971,0.00159539,,,,,,,,,,,,,,,,
2018,Informal debate,not an outspoken atheist,general live event,About Muslim fundamentalists,TRUE,FALSE,0.1100677271635823,0.026670891,0.030814456680693592,0.009326354,0.074573191,-0.077859246,0.00589934,0.015505249999999998,-0.002453411,-0.021409315,1.6666666666666667,0.001694557,0.00137787,,,,,,,,,,,,,,,,
2018,Informal debate,not an outspoken atheist,general live event,About Muslims,FALSE,FALSE,0,0,0,0,0.2,0,0,0,0,-0.17922,1,0.008,0.006423962,,,,,,,,,,,,,,,,
2018,Informal debate,not an outspoken atheist,general live event,About Muslims,TRUE,FALSE,0.025783848,0.047111260092327543,0.032721319,0.017029374542100614,0.012817918,-0.004832538,-0.014069304,0.021171941,0.002444418,0.00901901,1.6363636363636365,0.000184794,0.000179786,,,,,,,,,,,,,,,,
2018,Informal debate,not an outspoken atheist,general live event,About Muslims,TRUE,TRUE,0.084033613,0,0.008076729,0.035383778,0.018735362997658076,-0.128811905,0,-0.018096429,-0.024639177,0.038302679,0.875,0.001113324,0.003860834,,,,,,,,,,,,,,,,
2018,Informal debate,not an outspoken atheist,general live event,About other religious people,TRUE,FALSE,0.059838662,0.028571429,0.027027027,0,0.052991453,-0.027102222,-0.035235385,0.07278,0,0.030264839,1.6666666666666667,0.000565477,0.001964384,,,,,,,,,,,,,,,,
2018,Informal debate,not an outspoken atheist,general live event,About religious fundamentalists,FALSE,FALSE,0.11041800940250833,0.04347721,0,0,0,0.12356364035087719,-0.030584736,0,0,0,1.3333333333333333,0.002336414,0.003618596,,,,,,,,,,,,,,,,
2018,Informal debate,not an outspoken atheist,general live event,About religious fundamentalists,FALSE,TRUE,0,0.3137254901960784,0,0,0,0,-0.04856875,0,0,0,2,0.019684737,0.000471785,,,,,,,,,,,,,,,,
2018,Informal debate,not an outspoken atheist,general live event,About religious fundamentalists,TRUE,FALSE,0.019282156,0.027994356523659024,0.005875037,0.035993533,0.022647078002177752,-0.018933009,0.019275186,0.018870238,-0.009257005,-0.028439433,1.0769230769230769,0.000124732,0.00047806,,,,,,,,,,,,,,,,
2018,Informal debate,not an outspoken atheist,general live event,About religious fundamentalists,TRUE,TRUE,0.056954047,0.087745098,0.012790697674418604,0.008928571,0.015686275,-0.002607937,0.047057886,-0.005115,-0.028294,0.05788125,1.4285714285714286,0.001199981,0.001362036,,,,,,,,,,,,,,,,
2018,Informal debate,not an outspoken atheist,general live event,About religious people,FALSE,FALSE,0.06143695,0.079804421,0,0,0,0.072587963,0.041857617,0,0,0,1,0.001538355,0.001100379,,,,,,,,,,,,,,,,
2018,Informal debate,not an outspoken atheist,general live event,About religious people,FALSE,TRUE,0.067567568,0,0.047169811,0,0,-0.04571,0,0.15085,0,0,1,0.001039359,0.005658561,,,,,,,,,,,,,,,,
2018,Informal debate,not an outspoken atheist,general live event,About religious people,TRUE,FALSE,0.061113554,0.023608538078667116,0.031865105,0.008044885,0.038269146,-0.013482655,-0.025806858,-0.005854469,0.001965273,0.014338437660010235,1.6470588235294117,0.000382375,0.000231288,,,,,,,,,,,,,,,,
2018,Informal debate,not an outspoken atheist,general live event,About religious people,TRUE,TRUE,0.10288305865654526,0.021129645,0.030915980374313704,0.005882353,0.027792023,-0.118975773,-0.001116045,0.00227463,-0.003230833,0.019547973118279566,1.6666666666666667,0.00141999,0.003123441,,,,,,,,,,,,,,,,
2022,Interview in person,not an outspoken atheist,recorded for general public,About atheists,TRUE,TRUE,0,0.15762330474974154,0,0,0,0,-0.047488123,0,0,0,1.5,0.004969021,0.000451024,,,,,,,,,,,,,,,,
2022,Interview in person,not an outspoken atheist,recorded for general public,About Christians,TRUE,FALSE,0.030853529,0.012944983818770229,0.047249698,0,0.046533713,0.037098139494634794,-0.031864815,0.078658882,0,0.028432688172043006,1.5,0.000432919,0.001715975,,,,,,,,,,,,,,,,
2022,Interview in person,not an outspoken atheist,recorded for general public,About Christians,TRUE,TRUE,0.10636226445331799,0.028230185,0,0,0.044159544,-0.078984781,0.014143269230769237,0,0,0.025220698924731177,0.75,0.001917371,0.001690187,,,,,,,,,,,,,,,,
2022,Interview in person,not an outspoken atheist,recorded for general public,About moderate Christians,FALSE,FALSE,0,0,0.055524970179258115,0.022727273,0.078947368,0,0,-0.003514973,-0.001521875,0.019545833333333335,1.3333333333333333,0.001222474,8.86521505640055e-05,,,,,,,,,,,,,,,,
2022,Interview in person,not an outspoken atheist,recorded for general public,About moderate Christians,FALSE,TRUE,0.048756661,0,0.071774345,0,0,0.056802778,0,-0.086384524,0,0,1,0.001155806,0.002628456,,,,,,,,,,,,,,,,
2022,Interview in person,not an outspoken atheist,recorded for general public,About moderate Christians,TRUE,FALSE,0.066271845,0.012414611799702296,0.023449858,0.018803573,0.006306273,-0.003777757,0.005711276,0.033379536,0.008737346,0.010572615,2.8823529411764706,0.000562751,0.000188118,,,,,,,,,,,,,,,,
2022,Interview in person,not an outspoken atheist,recorded for general public,About moderate Christians,TRUE,TRUE,0,0.048371791,0.043517829,0,0,0,-0.041602626,-0.01672924,0,0,1.5,0.000636223,0.000332531,,,,,,,,,,,,,,,,
2022,Interview in person,not an outspoken atheist,recorded for general public,About nonreligious people,FALSE,FALSE,0.065008881,0.030864198,0.012820512820512822,0.021452145,0.011677282,0.075737037,0.046521666666666676,0.024911111111111106,0.016078205,0.020324242424242425,6,0.00047923,0.000613189,,,,,,,,,,,,,,,,
2022,Interview in person,not an outspoken atheist,recorded for general public,About nonreligious people,TRUE,TRUE,0,0,0.007417397,0.081018519,0,0,0,0.18155000000000004,-0.094696667,0,1,0.001263709,0.010104790218888892,,,,,,,,,,,,,,,,
2022,Interview in person,not an outspoken atheist,recorded for general public,About religious fundamentalists,TRUE,FALSE,0.2,0,0,0,0,-0.0408,0,0,0,0,0.5,0.008,0.000332928,,,,,,,,,,,,,,,,
2022,Interview in person,not an outspoken atheist,recorded for general public,About religious fundamentalists,TRUE,TRUE,0.046403011,0.018201284796573874,0.020578325,0,0.055463562,0.023134952380952374,-0.001420768,0.077529193,0,0.014868535586277511,1.1666666666666667,0.000506983,0.001041197,,,,,,,,,,,,,,,,
2022,Interview in person,not an outspoken atheist,recorded for general public,About religious people,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
2022,Interview in person,not an outspoken atheist,recorded for general public,About religious people,FALSE,TRUE,0.036966221,0.061279461279461274,0.023259399649880035,0,0,-0.138016667,0.014781805555555555,-0.057753571,0,0,1,0.000677494,0.004012804,,,,,,,,,,,,,,,,
2022,Interview in person,not an outspoken atheist,recorded for general public,About religious people,TRUE,FALSE,0.085367055,0.010416666666666666,0.012645924645987863,0.004251903,0,-0.083763291,0.007635,0.049092083,0.001978016,0,1.6,0.001258653,0.002340736,,,,,,,,,,,,,,,,
2022,Interview in person,not an outspoken atheist,recorded for general public,About religious people,TRUE,TRUE,0.059974881986124995,0.033919885,0,0,0.062773029,-0.069143519,0.068125008,0,0,-0.022906571,1.8,0.00094476,0.002458018,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About atheists,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About atheists,TRUE,FALSE,0.11904761904761905,0,0.027322404,0.052469136,0,-0.054586667,0,0.08286,0.028625490196078435,0,0.375,0.002441114,0.002504352,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About atheists,TRUE,TRUE,0,0.057471264,0.097914895,0,0,0,0.002786667,-0.066077949,0,0,1,0.002015325,0.000893226,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About Christians,FALSE,FALSE,0,0.1346153846153846,0.046875,0,0,0,0.14814285714285716,-0.105593333,0,0,1,0.003432704,0.008183541,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About Christians,FALSE,TRUE,0.053914809948323844,0.034691252144082335,0.023012976480129767,0,0.039473684210526314,0.083961485,-0.001653289,0.042419722,0,-0.02703125,2.6666666666666665,0.000408064,0.001918364,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About Christians,TRUE,FALSE,0.053980451540540486,0.03628103,0.03099332,0.019189320207191277,0.015952886423414036,-0.085576227,-0.003211012,0.008319346,0.002948443,0.007400549,1.5223880597014925,0.000230377,0.001620736,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About Christians,TRUE,TRUE,0.050470559,0.004821601,0.0367535,0.036292685,0.025935488950938664,-0.074390393,-0.003707059,-0.033142448,0.006260072,0.023115742817165965,0.7083333333333334,0.000287768,0.001469819,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About moderate Christians,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About moderate Christians,TRUE,FALSE,0.032686351,0.056106007438774974,0.009046625,0.020145345203081925,0.021317829,-0.027852168,0.007657339,-0.008125321,0.009022304,-0.005512879,3,0.000319347,0.00022227,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About moderate Christians,TRUE,TRUE,0.091786415,0.019301470588235295,0.018211920529801324,0.026544895868897238,0.033119658,-0.040717007,-0.009280655,0.07295625,-0.027021894,0.018915524,0.6666666666666666,0.000947251,0.00202762,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About Muslim fundamentalists,FALSE,FALSE,0.014984709480122324,0.023239437,0.07431791,0,0,0.007570204,0.005947273,-0.034023474,0,0,10,0.000938655,0.000291544,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About Muslim fundamentalists,TRUE,FALSE,0.097238759,0.017857142857142856,0.018877000104482473,0.006673022,0.030525031,-0.071937988,0.002442857,0.023567346938775515,-0.007974964,-0.006109286,7,0.001311751,0.001279274,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About Muslim fundamentalists,TRUE,TRUE,0.097513321,0.19444444444444445,0,0,0,-0.113605556,0.0006,0,0,0,2,0.007567406,0.002588133,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About Muslims,TRUE,FALSE,0.070719877,0.078552934,0,0,0,-0.021028494,0.008132456,0,0,0,8,0.001678848,0.000118768,,,,,,,,,,,,,,,,
2022,Interview online,not an outspoken atheist,recorded for general public,About other religious people,TRUE,TRUE,0.034013605,0,0,0,0.17527561005821876,-0.140871111,0,0,0,0.017480286738351242,1.5,0.005779517,0.004276293,,,,,,,,,,,,,,,,
